,y,pred
868,7576.39253,7601.385578313144
869,6992.82314,6455.505689097481
870,8090.41713,8164.453362927568
871,5234.74696,5413.351214035174
872,4560.22361,4877.933348931998
873,6574.18247,6767.409565566231
874,5453.99382,5713.992766152052
875,5892.161,5816.878989322795
876,5772.91016,5678.120393614812
877,4802.6043,4482.115655295609
878,7007.66825,7690.149822205094
879,6920.08427,6728.130431179918
880,6691.04322,6926.887867386056
881,6569.24967,7021.412605047353
882,6093.31527,6046.3288321725995
883,7945.18784,7582.19786137464
884,6493.47253,6381.524372291198
885,7669.81182,7682.713753040414
886,4580.393,4631.913487960603
887,5454.63385,5482.176352112492
888,7608.62182,7546.578739758661
889,7441.50942,7310.307134660627
890,5675.72149,5786.937388379756
891,6589.27898,6281.773514054192
892,5504.75083,5846.287560426503
893,6994.24801,6551.296051165613
894,6277.16867,6491.833813636131
895,7517.44077,7176.374359456702
896,7576.39253,7561.738685116165
897,6754.44894,6236.045145943946
898,6320.23893,6185.127588334784
899,6079.08526,6106.375383675135
900,6239.53349,5418.505884563439
901,4888.50303,4715.557286653524
902,4696.44394,4230.148571050357
903,7236.09025,7364.13722250361
904,5945.89951,5017.216246780537
905,5449.4212,5736.754576117724
906,7322.60914,7984.634519149251
907,5575.39447,5703.46906332712
908,8743.52098,7347.057445229657
909,3322.9462,3193.0147531518796
910,5711.85174,5941.364515987378
911,2688.02883,3286.882343189629
912,7206.90196,7343.9081007854
913,5535.05665,5709.955015599782
914,4305.51182,4157.662733020683
915,4641.00151,4750.11643129227
916,8408.38341,7927.908782578517
917,6994.24801,7185.012481878293
918,4489.22384,4186.193635613201
919,4016.3616,4062.57976987893
920,4393.52743,4290.531486853148
921,6619.84695,6629.290897113922
922,7369.68559,6776.943599565897
923,5492.81699,5459.852896688726
924,8634.77583,6757.967213325428
925,6150.84205,6361.18965017737
926,6493.63712,6160.573187132246
927,6189.7798,6106.30370583215
928,5882.96562,5616.16559283515
929,6515.30587,6838.824204996112
930,5524.14541,5879.191507172778
931,6189.7798,6568.207447577319
932,8489.69192,8125.90802062396
933,5686.12196,5553.2539007357445
934,7080.04004,7539.426067833127
935,6702.78038,6151.799059121331
936,7521.71436,7807.508202746925
937,4179.18592,4792.9313968984825
938,3901.98955,4083.3129442965965
939,5722.57676,4670.642516765258
940,7222.00462,7349.435172366182
941,8002.9971,8147.300142660082
942,4112.89349,4360.600413739927
943,6236.70711,6154.094977750236
944,3396.72989,3574.5418014084353
945,4853.8076,5083.6672068219505
946,7502.24389,7232.861946226902
947,7440.71201,7244.202190583837
948,4278.76321,4420.68215080325
949,5948.11447,5838.278786866653
950,6347.56076,6294.877117573862
951,7016.89385,7507.64955893132
952,5777.3754,5861.080258903519
953,6821.8081,5954.808446177656
954,5403.69852,5828.457035463249
955,6543.97182,6874.380038231884
956,8116.53175,8236.949780860174
957,3923.90628,4072.6778455358162
958,6621.25081,6490.594036119819
959,8969.40184,7763.2641506911605
960,6569.24967,6507.930128218977
961,5729.56964,5817.441965438062
962,5333.97357,5793.841004966551
963,4930.61903,5305.6648959598315
964,6370.89887,6480.653491310666
965,5399.86113,5718.814678038027
966,5862.80545,6726.323049256622
967,3276.36206,3177.0652640568096
968,5686.12196,5332.6351885970835
969,6058.64876,6130.313930119388
970,7172.43501,7301.693002957065
971,5356.87186,5653.799198625507
972,6575.59267,6295.891991721583
973,8969.40184,7179.29418386512
974,5794.89185,5848.765477130486
975,4945.79443,4757.894864088126
976,6093.31527,6220.274292261576
977,6327.00807,6355.048446588182
978,5964.79111,6218.920045215851
979,5729.71505,5430.749349946311
980,6037.68613,5973.893806443757
981,6251.61184,6632.852289514722
982,3748.46547,3719.747595438499
983,6281.91711,6573.629054481771
984,7130.83001,7045.94192865444
985,8086.38881,7163.775758450793
986,6370.89887,6999.509121219031
987,3900.34404,4006.729867138756
988,5429.68161,5518.114711338518
989,3519.43131,3619.7734716911855
990,7536.09687,7325.135141145856
991,8157.23694,8060.820232255101
992,5931.7528,5848.860499093684
993,3662.18313,3793.595060854499
994,7234.25525,7489.1692349076
995,5424.12351,5443.81276784289
996,4476.81146,4743.976110397967
997,7101.75783,7424.722730037538
998,7529.17505,7592.558865750718
999,6226.28514,6482.546527639359
1000,6543.97182,6146.1342523321255
1001,5424.12351,5331.400051978397
1002,5538.91301,5619.983077575755
1003,6254.82922,6194.084591408529
1004,6526.98819,6398.320358474903
1005,6292.96076,5226.215101704132
1006,4218.32799,4373.748958169896
1007,8007.20621,8138.437482869842
1008,4574.81387,4593.503621316482
1009,5632.45917,5330.9608503816125
1010,6327.47736,6504.60394087257
1011,4590.82334,4271.637922838288
1012,4999.15621,4806.082330798321
1013,3784.11935,3600.531426041707
1014,5381.27266,5432.7693113918085
1015,5453.99382,5505.208742866736
1016,4968.60117,5020.91406058708
1017,3901.98955,3600.849722440613
1018,6515.26145,7105.18559443684
1019,4673.38052,4369.087787609582
1020,6093.31527,5784.027358474152
1021,7007.66825,6848.663377185036
1022,7241.37053,7358.224474248971
1023,5898.01573,6143.966856930896
1024,7071.61532,6908.576522888448
1025,6920.08427,6793.06454065887
1026,6493.25828,6095.771319504456
1027,6852.97971,6709.234697803047
1028,6491.22353,6274.576775362239
1029,5755.70016,5594.402987121277
1030,3900.34404,4035.3440049159562
1031,8002.9971,8026.816715124085
1032,6182.75087,6315.566422254429
1033,5777.3754,7007.133853199804
1034,3813.16579,3890.0928883141532
1035,3182.69865,3151.59534256358
1036,6422.92209,6491.956492973157
1037,6376.66256,6311.473649058877
1038,5628.71053,5406.532113953417
1039,5715.0084,5881.796105556416
1040,7425.75194,7531.1241454994815
1041,4503.16186,4752.979523267111
1042,7628.6476,7864.7695402925965
1043,5501.87808,5928.309643797431
1044,4888.50303,4739.266211688491
1045,5862.80545,5512.325823404639
1046,6948.2288,7002.69653066363
1047,6757.07366,6826.022930514795
1048,4858.24073,5104.223233938052
1049,8743.52098,8342.050110580181
1050,7215.40971,7354.309229487335
1051,5086.60991,5058.430379201009
1052,7243.22611,7236.175677903859
1053,5439.4215,5678.129796729034
1054,7369.68559,7241.131934140089
1055,6335.29639,5984.018265506984
1056,7858.68558,7999.248406423569
1057,5192.88315,5628.855127255878
1058,6626.8515,6793.469256094573
1059,3276.36206,3021.1407497799146
1060,7005.0386,6589.5287799178295
1061,5695.56442,5609.844426420252
1062,3049.26032,2982.7180870092952
1063,4590.82334,4581.910382675749
1064,5700.24324,5786.050044686384
1065,5964.79111,5776.375408712003
1066,7044.56761,6719.845064903835
1067,5199.79211,5551.977817984987
1068,6394.07791,6571.046070193235
1069,6591.78118,6100.9684432690265
1070,5005.32997,5160.560607730669
1071,6821.8081,6197.500829410197
1072,7669.81182,7235.663868172229
1073,4999.15621,5169.505864488683
1074,7878.81768,7555.042849268371
1075,6277.16867,6356.467601283126
1076,7411.17457,7560.773266602613
1077,3662.18313,3449.4872425762214
1078,7416.70776,7535.231196409735
1079,8263.28974,8199.70868322123
1080,8109.2305,8687.718177510622
1081,6098.11317,6075.060732005004
1082,3834.5748,3983.765706219883
1083,7588.36096,6864.683855899057
1084,6707.59259,7303.494966588161
1085,5305.74363,6229.811542040519
1086,6254.82922,6228.494297414036
1087,4694.60819,4790.18683064341
1088,6146.83152,6432.430308779611
1089,4201.43596,4282.268366287393
1090,8318.79889,8058.349031942678
1091,4125.75712,4334.618187321841
1092,5747.56017,5666.0840823875915
1093,6318.70872,6350.502597205628
1094,7064.16978,7276.700350571093
1095,6449.04157,6145.06258921574
1096,6409.14001,6312.374186250407
1097,6097.44285,6473.025266086941
1098,6370.89887,7286.273877171207
1099,4433.53697,4548.328868726505
1100,4493.64409,4363.016286360424
1101,5746.77703,5619.899873427123
1102,6526.98819,6789.646862771635
1103,7706.88137,7547.949772812724
1104,5772.91016,5525.506666685007
1105,3923.90628,4175.465037996553
1106,3943.13168,4156.636401531259
1107,7127.16457,7443.661342760017
1108,6037.68613,6769.794369224583
1109,4281.52619,4347.802967983504
1110,6132.99793,6245.01820544049
1111,5178.27031,5329.350005724575
1112,6594.0446,6900.007438333723
1113,4898.83586,4675.113397668287
1114,7080.04004,7922.629276390879
1115,5203.87681,5604.583298374584
1116,7588.36096,6857.164056650687
1117,7183.10038,6392.945529666853
1118,6528.79888,6538.8855257984105
1119,5449.4212,5111.599985864339
1120,5718.40817,5649.31568024911
1121,4952.01304,4175.442563518132
1122,6830.96605,7278.620049494824
1123,5556.37228,5430.77170084204
1124,5876.96001,6227.59851128306
1125,6540.10545,6833.180796573644
1126,7575.80124,7341.1373250675715
1127,6189.7798,5340.28247805446
1128,5535.05665,5625.966240282349
1129,3269.27176,3306.9419034116618
1130,6125.69538,6193.519482029289
1131,7907.24067,7626.945773978208
1132,5739.92493,5442.285320559602
1133,6180.95142,6384.638531792982
1134,6327.47736,6397.638362210699
1135,7022.18973,6744.087028500639
1136,6795.88187,6752.453787455925
1137,7765.25632,7867.280817993495
1138,6131.30938,6236.758479120213
1139,8318.79889,8371.451535473097
1140,8440.96097,7970.790766542377
1141,5700.24324,5470.019577014236
1142,5722.57676,6241.519061083669
1143,7019.69438,7204.388480059075
1144,4393.52743,4144.3923663726455
1145,3511.5379,3525.1250987724343
1146,7639.54789,7337.751819268768
1147,6860.39643,6889.743812119632
1148,6826.20873,6422.168431179871
1149,4282.70063,4331.693535334796
1150,5934.01088,5840.23861971949
1151,5552.72387,5617.533179147995
1152,7548.34706,7513.520829237736
1153,6860.39643,6671.061306673077
1154,5221.35741,5457.280512116935
1155,8408.38341,7937.189306798908
1156,5531.35174,5422.896979690013
1157,5203.87681,5340.1283596118465
1158,6594.0446,6823.732896976511
1159,4789.59697,4257.170341157469
1160,6569.24967,6940.6788193912835
1161,5767.17836,5848.923631983325
1162,5931.7528,5908.349957323157
1163,6638.65649,6667.263098510604
1164,6663.00068,6071.210681564131
1165,7479.93417,7342.597859173478
1166,7434.34904,7202.847327259078
1167,7884.56772,7276.890179490394
1168,6520.8976,6753.958269291779
1169,5453.99382,5461.983068864065
1170,7963.93931,7342.233108294564
1171,6320.96112,6304.563842275482
1172,8408.38341,8110.9559817590925
1173,6465.37205,7017.158171977
1174,4924.35736,4911.294359986137
1175,5916.86224,5301.163227728837
1176,7400.77538,7592.590239603742
1177,6671.07264,6635.80195168448
1178,5912.43376,5784.952755667826
1179,6125.69538,6382.404103489625
1180,7517.44077,7528.7016002448145
1181,6467.65476,6755.103465129636
1182,6254.65511,6079.891801231544
1183,5534.80494,5719.399589162662
1184,5504.75083,5872.25590333213
1185,6060.28382,5907.867407083748
1186,6320.23893,6382.536821260666
1187,5424.12351,5729.217898152499
1188,6846.00686,6338.730332333911
1189,7357.3589,7424.508910856312
1190,6638.65649,6979.897598823631
1191,6771.72291,6602.973785884275
1192,5009.96222,5585.871574909823
1193,3813.16579,3913.636798312009
1194,5645.14663,5696.248879994531
1195,6626.8515,6425.418945371304
1196,6370.89887,6278.453843104333
1197,5534.80494,5708.8057939623395
1198,4320.87416,4505.512623886796
1199,5575.39447,5727.405090837641
1200,7417.81497,6667.272158739765
1201,8173.5891,8037.4391871594635
1202,5498.46022,5587.677875060983
1203,4225.96131,4288.066435191244
1204,6251.61184,6150.140671014327
1205,7907.24067,7788.242092724846
1206,4587.38557,4825.633045556078
1207,6493.63712,6644.266205429081
1208,8743.52098,7379.251366580262
1209,6543.97182,6783.95336296783
1210,4584.45355,4546.215648474958
1211,7690.1749,7146.661233860457
1212,7945.18784,7804.033220648649
1213,4975.88538,4730.451100480745
1214,4163.82304,4342.559883931301
1215,7303.58812,7615.791699749905
1216,8007.20621,7471.402463345199
1217,7381.3794,7227.799163288852
1218,5200.57849,5594.951164556496
1219,2625.26916,2449.5845427534205
1220,6771.67497,6351.0113219489685
1221,8634.77583,7983.571908657323
1222,5514.66748,6368.34775212028
1223,4489.22384,4954.998324124264
1224,3911.42225,4106.904935388347
1225,6239.53349,5991.359914521743
1226,6299.22636,6415.291080497707
1227,5402.48408,5250.202638825112
1228,3941.25512,4042.4340224372627
1229,6757.07366,6243.821551244546
1230,7560.20565,6998.118615625226
1231,1637.70402,6155.376893367913
1232,5946.15842,5961.5792151058195
1233,5360.87391,5638.373302435077
1234,7174.6649,7388.2555779716895
1235,5637.9843,5868.867384359808
1236,7267.28344,7122.363135081319
1237,5192.88315,5370.258828118309
1238,3937.91539,4068.838333433652
1239,4813.45285,5401.979876537993
1240,6097.44285,6389.807373761658
1241,7357.3589,7306.560073118799
1242,5323.30034,5458.365940273299
1243,8357.06722,7924.099065535818
1244,4813.45285,5001.751431123428
1245,7048.87072,7132.591681714337
1246,7616.70599,7554.166975777458
1247,3511.5379,3581.804254042677
1248,8174.46338,8129.498558075109
1249,7829.47294,7852.842056559486
1250,6409.14001,6195.1699728553795
1251,1637.70402,1642.4779579872152
1252,7903.51351,7895.334522834513
1253,5381.27266,5794.578723746046
1254,5004.15434,5101.916988983958
1255,5403.69852,5469.048795561115
1256,4290.96488,4300.824175209011
1257,3784.11935,3674.241256612391
1258,6394.07791,6665.362723432714
1259,6626.8515,6509.663670158676
1260,6521.29112,6372.853756731234
1261,7884.56772,7343.5500408155785
1262,7267.28344,7285.939133437252
1263,2379.90521,3288.303980285311
1264,3471.19214,3366.65914843724
1265,6244.19576,6213.004853712337
1266,5876.96001,6931.709048425197
1267,5345.99106,4690.507633518677
1268,6958.17479,6991.409403223206
1269,6251.61184,6382.294089801308
1270,4042.84264,4129.130520872943
1271,8605.19995,8153.221927162813
1272,3049.26032,2773.497398733103
1273,5333.97357,5582.586798005144
1274,5236.03334,5305.550068272443
1275,6251.61184,6112.259691769967
1276,7690.1749,7433.979419881289
1277,4587.38557,4367.633611800271
1278,6848.62622,6451.538498793008
1279,7406.90248,7232.351134555789
1280,5299.66133,5540.805739508356
1281,6097.44285,6232.409806733776
1282,7667.83619,7325.751762105778
1283,3626.36653,3640.3944035185777
1284,8823.69011,8267.365218656581
1285,6752.17704,6552.779136958299
1286,6598.85404,6309.050971015338
1287,5205.3203,5638.560593985352
1288,5360.87391,5630.340333128741
1289,5732.24032,5743.980715529777
1290,5042.64034,4986.903778904129
1291,5439.4215,5778.61571888021
1292,5046.45734,5085.579398692282
1293,3494.94296,3832.680116825868
1294,6901.65894,7000.860235796001
1295,4234.86859,4828.731101808744
1296,4546.78674,4760.859644113629
1297,4850.03746,5228.5944899446895
1298,4278.76321,4153.570979569724
1299,5739.92493,5771.2627000707
1300,6237.20605,6273.053017407627
1301,7570.60862,7639.135176135278
1302,7793.44206,8519.383930487085
1303,7897.9319,7549.142969523535
1304,5830.48855,5586.457270737334
1305,5552.72387,5485.060021323941
1306,5597.02216,5658.581035723659
1307,8711.20896,8408.21852547468
1308,2452.68075,1893.785000310314
1309,4232.76231,4244.30929393366
1310,5544.62172,5831.984463039811
1311,4480.07,4575.953954146862
1312,5503.09583,5702.84745031358
1313,6770.23332,6787.173334435673
1314,8969.40184,7862.729294611687
1315,6013.40759,6314.625426847266
1316,6822.97163,6609.0501668343495
1317,4476.81146,4274.690737781046
1318,7778.34916,7783.7395973598905
1319,6301.03442,6508.61761297171
1320,5729.56964,6087.907475814685
1321,5645.14663,5917.478927380773
1322,6822.97163,7211.4942808742235
1323,5639.4452,5748.905216089519
1324,6615.69006,6522.55345297969
1325,7381.3794,7298.193671911802
1326,5954.51315,4845.554641452642
1327,6019.26248,6101.44918395716
1328,5700.24324,6104.815725365548
1329,4920.13663,5238.564508014562
1330,4898.83586,4916.910599805591
1331,7907.24067,8416.410216836848
1332,4868.21145,5318.933150630446
1333,8013.62631,7860.978119863845
1334,5360.87391,5329.621733859154
1335,7565.21124,7616.023789017512
1336,8562.37077,8235.031746489833
1337,6461.67087,6119.425495459887
1338,5552.72387,5206.021126460906
1339,4546.78674,4850.660751973093
1340,7714.3231,7595.137496958319
1341,4913.22292,4697.9203800329415
1342,5524.14541,5830.733082659648
1343,5811.21147,6339.705756504351
1344,5864.12845,5855.883272769655
1345,6292.42962,6808.000259053464
1346,5151.38647,5207.387751885626
1347,5462.13394,5403.1206046192365
1348,6830.96605,6381.728458994534
1349,6842.76056,6889.666106648252
1350,6328.89332,6457.891886829333
1351,7181.42522,7229.632466681123
1352,7293.53617,7763.770466026857
1353,6493.25828,6562.062691095289
1354,4888.50303,3973.271465505499
1355,2452.68075,1953.262038761096
1356,5794.89185,6037.6456526716975
1357,5225.16307,6463.153911500842
1358,5538.91301,5633.203798350896
1359,4920.13663,5068.928223836079
1360,5393.56434,5307.1105493834475
1361,5934.01088,5668.184823207119
1362,3941.25512,4179.189676339771
1363,6808.26361,6373.209920415182
1364,7825.87492,7893.0333942733705
1365,7541.6674,7700.131085760884
1366,6236.70711,6429.831026263524
1367,4930.61903,5207.634275735973
1368,7219.76039,7173.869733765088
1369,7071.83395,7381.271777481677
1370,4310.6254,4588.816953880687
1371,5124.8549,5404.196772417123
1372,5063.85109,5082.329405945484
1373,6254.65511,6156.782999078638
1374,7293.53617,7143.187416330213
1375,7502.24389,6735.39679090655
1376,5313.37828,5395.317499394543
1377,4667.72494,4328.945201180755
1378,3923.90628,4052.367584571766
1379,7013.00281,7472.1013438689115
1380,4808.60902,5019.264892151592
1381,4575.76991,4665.349240504012
1382,5777.3754,5221.67639527736
1383,5946.05226,5899.040184609126
1384,5086.60991,4850.791928114097
1385,8090.41713,8175.376395969877
1386,6328.89332,6307.5315388161835
1387,7243.22611,7519.207932374127
1388,6202.32702,6315.363607515159
1389,6979.32479,7184.537490944636
1390,6071.2289,6033.531258412797
1391,5453.99382,5456.54268139036
1392,6836.39728,6497.196800367143
1393,4696.44394,4766.611700092066
1394,6244.19576,6533.458994163615
1395,5898.01573,6062.694714467132
1396,7206.90196,7398.63179135375
1397,6449.04157,5907.768228031531
1398,7714.3231,7218.443210696805
1399,6443.2569,6422.582134588869
1400,5755.70016,5621.698410891275
1401,3784.11935,3539.457298624844
1402,5455.11891,4928.736195462683
1403,5597.02216,5580.464811395937
1404,5934.01088,5827.516703460122
1405,5735.13303,5574.278138985304
1406,5225.16307,5296.12459086765
1407,5628.71053,5666.604230517076
1408,5566.52275,5853.967752514061
1409,6320.96112,6572.220133582618
1410,5313.37828,4807.972883031278
1411,2508.37567,4972.466030789912
1412,7479.93417,7372.548080562454
1413,4769.31827,4947.451236205838
1414,6771.67497,6807.506698011981
1415,6529.98232,6614.999537648189
1416,4393.52743,4318.048418545568
1417,4975.88538,5009.186004850819
1418,6830.96605,6696.995306215904
1419,7016.89385,7767.469993666287
1420,7290.10652,6734.8735654842385
1421,3937.91539,4056.0411017457773
1422,7267.28344,6959.740790667576
1423,6929.5548,6943.524326050952
1424,4016.3616,4353.7489214887355
1425,7532.82953,7058.46266163508
1426,6451.10052,5858.5996510062
1427,6941.82413,7055.144826985586
1428,6979.32479,7100.64801165877
1429,8538.462,7575.0946313587265
1430,5971.39402,5725.794624922211
1431,5236.03334,5104.121911364249
1432,5126.99318,5251.2002318962095
1433,6754.44894,6819.815942284375
1434,4830.95981,5190.61414736687
1435,5544.62172,5905.846896322055
1436,5009.96222,3409.2112027848743
1437,7483.73632,7215.313858436526
1438,6677.62443,6636.126855484865
1439,8157.23694,8120.137350678226
1440,6376.66256,6116.538019293148
1441,5916.86224,5997.870315975928
1442,6198.06496,6181.903334125131
1443,7637.63338,7559.129309188225
1444,2688.02883,2118.638640797879
1445,8174.46338,8089.272909542407
1446,4899.11899,5266.305320401256
1447,6480.80815,5368.028415192533
1448,3396.72989,3881.6620584518514
1449,6799.72918,6484.539480940577
1450,5605.221,5652.400770089156
1451,5345.99106,5302.310217782726
1452,6409.14001,6034.397642547483
1453,4546.78674,4653.768661897348
1454,2452.68075,2749.0879227487967
1455,4936.36477,5124.927552526709
1456,7136.98445,7419.300260677759
1457,3511.5379,3605.8614961878866
1458,3998.05416,3896.4181401837977
1459,6598.85404,6463.390638955665
1460,3387.78516,3333.5898083586853
1461,6752.17704,6839.759821685042
1462,4644.60117,4632.7636301782
1463,6328.89332,6386.258968872764
1464,5004.15434,5318.902445090382
1465,6848.62622,6829.913728972006
1466,8605.19995,6463.439952722245
1467,5942.42162,5864.713952885057
1468,7933.30235,7811.252207717116
1469,7406.90248,6926.317956597701
1470,6898.39095,7004.843084438773
1471,3049.26032,2879.3899739178305
1472,6392.35667,6568.705255962119
1473,6461.67087,6917.257091954492
1474,6948.2288,7247.664025638725
1475,7044.56761,6993.821433327961
1476,7570.60862,7591.563470605652
1477,6072.83443,5930.936916997332
1478,6292.42962,6723.741961262353
1479,7771.01027,7214.583395507958
1480,7230.1325,7379.261415582725
1481,6929.5548,7300.218035471702
1482,6239.53349,6338.8560753920865
1483,6328.89332,6389.109968609773
1484,6526.98819,6379.4486598589865
1485,5403.69852,5912.967983990879
1486,8166.59786,8084.81246546765
1487,5482.0813,6053.240144434327
1488,4865.39997,5128.244150654769
1489,2825.00374,3037.041719374047
1490,6188.47714,6204.832144585816
1491,7007.66825,7295.080182311591
1492,6098.11317,6197.890900266528
1493,6493.25828,6120.50786303986
1494,6277.16867,6490.293693095227
1495,5862.80545,5662.182385420834
1496,5741.31418,5904.778704212582
1497,7907.24067,7850.4864730082045
1498,4480.07,4560.417957727423
1499,6320.96112,6372.8814702084055
1500,7576.39253,7910.950808166905
1501,7441.50942,7526.0940879099
1502,5556.37228,5656.239988151967
1503,4166.29973,4256.279506024222
1504,7303.58812,7186.4405792519465
1505,7558.00588,6827.297384875554
1506,3813.16579,3786.447266257075
1507,3998.05416,3936.387827136072
1508,7479.93417,7508.697346457462
1509,4930.61903,4817.523462055668
1510,5966.71128,5821.697814323685
1511,6687.25926,6717.612609400228
1512,6467.65476,6549.948562051446
1513,7713.4796,7846.5468879714535
1514,6994.24801,6304.27786393946
1515,6795.88187,6590.1821825681145
1516,7004.01554,6821.485868217762
1517,6276.41054,6069.815103822766
1518,5495.36535,5048.505406043932
1519,3943.13168,4105.996714114601
1520,7005.0386,6858.99743060135
1521,5605.221,5674.3470774793495
1522,7804.62795,7249.995561727836
1523,5336.97473,5463.331975455847
1524,6524.29532,7266.171095475016
1525,3712.99786,3841.5457652107452
1526,5063.85109,5787.032636533266
1527,4228.81888,3532.581808877683
1528,6901.65894,6827.021248412948
1529,5453.99382,5355.827961773302
1530,7861.46538,7202.967798617894
1531,3269.27176,3061.9537675085894
1532,5495.36535,6004.796556579709
1533,3968.33018,3704.4337249744294
1534,7122.49056,7303.481442948476
1535,6846.00686,6731.470562512091
1536,7443.62446,7481.774852815397
1537,5524.14541,5909.734288191365
1538,7415.89441,7550.795221879303
1539,4584.45355,3969.411791203991
1540,4079.91244,4130.1377022444485
1541,1945.53061,6332.776384116602
1542,7080.04004,7706.144208833939
1543,8263.28974,7961.529149147362
1544,7122.49056,7159.686988471458
1545,6013.40759,6542.025010464164
1546,4323.93099,4526.581107534015
1547,4737.63925,5150.653528096167
1548,3948.98691,4032.110778440845
1549,2605.69676,2010.8849072903813
1550,7198.42285,7200.511571553448
1551,6569.24967,6472.044969674906
1552,6514.63899,6389.21572628861
1553,7122.49056,7206.432302464189
1554,6503.27204,6666.27158930607
1555,7637.63338,7379.7110902950735
1556,5126.99318,5653.910640965634
1557,6236.70711,6604.274752274967
1558,8711.20896,7418.7591559266075
1559,6770.23332,6836.129585290826
1560,4710.85865,4780.116665048945
1561,5628.8828,4706.746567282151
1562,7103.50894,7131.467234250198
1563,7933.30235,7808.39783525619
1564,6033.77856,7060.387535147373
1565,5009.96222,5811.5438517827315
1566,4387.74185,4556.821212102528
1567,8969.40184,7771.208998186958
1568,2452.68075,2533.119833805502
1569,6020.87569,5795.1202761542445
1570,2508.37567,2781.2515416400984
1571,4166.29973,4201.444228683558
1572,4858.24073,5077.966568762851
1573,5715.0084,5902.686838070842
1574,2825.00374,2794.335009439731
1575,6842.76056,6440.891340261838
1576,6848.62622,6970.082212827074
1577,4357.82292,4701.953837925348
1578,3396.72989,3693.9554834158916
1579,6263.80788,6423.644012167355
1580,4290.96488,4124.597577212069
1581,3813.16579,3949.262105342332
1582,6198.06496,6482.3743528215455
1583,6301.03442,6402.054863360296
1584,3943.13168,4086.7192206436066
1585,4278.76321,3949.6476976081776
1586,6368.84982,6458.1152641510635
1587,3501.17992,3476.009901839172
1588,7617.39589,6660.720424002309
1589,7406.90248,7301.598340293574
1590,3626.36653,3683.5730985845566
1591,5042.64034,4913.823310393178
1592,6480.80815,6627.128554344945
1593,7267.28344,6880.75267354973
1594,7945.18784,7823.773304631955
1595,3943.13168,3946.694955080802
1596,2508.37567,2368.702901606882
1597,6801.49205,7268.849047155192
1598,5009.96222,5840.2710816793915
1599,5830.89362,6198.022080987535
1600,3968.33018,4160.501300534934
1601,6060.64149,5646.108354852822
1602,6958.17479,6701.8121318230515
1603,3385.148,3467.7017817839132
1604,6771.67497,6613.552574052697
1605,5645.14663,5346.819223774175
1606,7556.10991,7435.446746087204
1607,5665.2196,5409.834212100141
1608,5548.12201,5684.512815368027
1609,7903.51351,7622.782019904829
1610,5575.39447,5924.109694119099
1611,5834.98164,5831.649906218385
1612,6493.63712,6205.537781638777
1613,6109.85047,6291.258756966574
1614,6554.97686,7075.7984416624095
1615,7222.00462,7477.540560840964
1616,4476.81146,4604.839226426013
1617,5544.62172,6114.955767551022
1618,6717.44627,6623.6079788379975
1619,5291.89688,5547.12932871693
1620,7399.87589,6978.218867367657
1621,6626.8515,6918.297824586578
1622,6903.87339,6757.75690364185
1623,7381.3794,7353.808438840206
1624,7935.09476,7809.144358954414
1625,8621.81568,8191.118982402208
1626,6992.82314,6344.4343486672515
1627,6374.4443,6186.467743897538
1628,5722.57676,5593.043620231994
1629,7122.49056,7537.653562870153
1630,4700.57615,4956.090636875386
1631,7005.0386,7213.278391201176
1632,5934.01088,5841.4584865399665
1633,5330.06203,5053.100252919654
1634,5852.8742,5764.3796424359025
1635,6771.72291,6197.459059278539
1636,6249.47082,6623.884541543728
1637,6443.2569,6099.448631973715
1638,3895.62684,3744.1930931694824
1639,6482.70572,6557.966238930167
1640,6368.84982,6637.619628815599
1641,6198.06496,6879.390177975649
1642,6189.7798,6560.174647725995
1643,5345.99106,5609.353065379029
1644,3837.51296,4177.464791505801
1645,4966.77945,5024.530152097965
1646,4673.38052,4290.2610700842
1647,4228.81888,4053.2093080833347
1648,6992.82314,6921.578620641001
1649,7298.0026,7349.011609286012
1650,4357.82292,4027.7968488797487
1651,6098.11317,6384.8110218990805
1652,8634.77583,7678.991234858302
1653,6795.88187,6036.002373367333
1654,7565.21124,7639.924857554623
1655,5009.96222,5123.424362604046
1656,6255.89064,6324.520867261523
1657,6255.89064,6246.697276686598
1658,3948.98691,4120.373675209279
1659,7443.62446,7567.890768464393
1660,7963.93931,7258.168312169761
1661,5566.52275,5940.231755418994
1662,3182.69865,3303.695481186205
1663,5700.24324,5938.329048428401
1664,5492.81699,5601.72709983911
1665,5647.71226,5690.684016307605
1666,7207.4203,6997.337738144062
1667,6898.39095,7052.633845484765
1668,5154.97591,5348.035967609649
1669,7381.97333,7449.497664492104
1670,4177.0152,4261.487548391931
1671,4936.36477,5195.800605576689
1672,7297.7321,7444.10815383814
1673,6515.26145,6614.024853410556
1674,4350.42467,4577.014703136463
1675,3943.13168,4128.3883455342275
1676,6754.44894,6577.829850299164
1677,6821.8081,6281.269594407106
1678,4178.77206,4147.218617876115
1679,8157.23694,7955.785842008794
1680,5033.68556,5022.698831646696
1681,4644.60117,3804.8257728849876
1682,6754.44894,6661.57329694369
1683,7443.62446,7335.4659236107
1684,6188.47714,6278.544304313084
1685,4899.11899,5010.811176419174
1686,3937.91539,4109.4269132608315
1687,5663.06579,5683.768822768441
1688,3626.36653,3705.0772488018847
1689,6852.97971,6942.990100183502
1690,7529.17505,7175.736243199219
1691,4201.43596,4193.550665323097
1692,6574.18247,6292.335896630873
